Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Moneda,Tipo de vendedor,Con cámara de retroceso
Toyota,RAV4,2013.0,2.5 4x4 6at,Negro,Nafta,Automática,2.5,SUV,122487 km,18800.0,U$S,particular,
Toyota,RAV4,2011.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,126000 km,12900.0,U$S,concesionaria,
Toyota,RAV4,2018.0,2.5 Vx,Blanco,Nafta,Automática,2.5,SUV,140880 km,29800.0,U$S,concesionaria,
Toyota,RAV4,2018.0,2.5 Vx,Blanco,Nafta,Automática,2.5,SUV,119000 km,35800000.0,$,concesionaria,
Toyota,RAV4,2013.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,156000 km,21500.0,U$S,concesionaria,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,165000 km,16500.0,U$S,concesionaria,
Toyota,RAV4,2017.0,2.5 4x4 Vx 6at,Blanco,Nafta,Automática,2.5,SUV,61000 km,25300000.0,$,concesionaria,No
Toyota,RAV4,2014.0,2.0 4x2 Vx Cvt,Negro,Nafta,Automática,2.0,SUV,124000 km,21000000.0,$,concesionaria,
Toyota,RAV4,2018.0,2.0 Vx,Gris,Nafta,Automática,2.0,SUV,80000 km,27000.0,U$S,concesionaria,
Toyota,RAV4,2014.0,2.0 4x2 Tx Cvt,Blanco,Nafta,Automática,2.0,SUV,87500 km,18500000.0,$,particular,No
Toyota,RAV4,2015.0,2.0 4x2 Tx Cvt,,Nafta,Automática,2.0,SUV,135391 km,19000.0,U$S,particular,
Toyota,RAV4,2011.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,150000 km,14500.0,U$S,concesionaria,
Toyota,RAV4,2008.0,2.4 4x4 At,Negro,Nafta,Automática,2.4,SUV,235000 km,12000.0,U$S,concesionaria,
Toyota,RAV4,2018.0,2.5 Vx,,Nafta,Automática,2.5,SUV,199000 km,22000.0,U$S,concesionaria,
Toyota,RAV4,2018.0,2.5 Vx,Rojo,Nafta,Automática,2.5,SUV,39307 km,34500.0,U$S,concesionaria,
Toyota,RAV4,2012.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,156000 km,18000.0,U$S,concesionaria,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,Blanco,Nafta,Automática,2.0,SUV,207000 km,15000.0,U$S,concesionaria,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,Gris,Nafta,Automática,2.0,SUV,140000 km,18500000.0,$,concesionaria,
Toyota,RAV4,2014.0,2.0 4x2 Tx Cvt,,Nafta,Automática,2.0,SUV,177000 km,19500.0,U$S,particular,
Toyota,RAV4,2018.0,2.5 Vx,,Nafta,Automática,2.5,SUV,88000 km,26000.0,U$S,concesionaria,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,136000 km,17500.0,U$S,concesionaria,
Toyota,RAV4,2012.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,145000 km,14500.0,U$S,concesionaria,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,160000 km,18000000.0,$,concesionaria,
Toyota,RAV4,2021.0,2.5 Vx,Blanco,Híbrido/Nafta,Automática,2.5,SUV,30000 km,54000.0,U$S,particular,
Toyota,RAV4,2011.0,2.4 4x2 At,Plateado,Nafta,Automática,2.4,SUV,126000 km,6750000.0,$,concesionaria,
Toyota,RAV4,2019.0,2.5 Vx,Blanco,Híbrido,Automática,2.5,SUV,49000 km,39900.0,U$S,concesionaria,
Toyota,RAV4,2018.0,2.5 Vx,,Nafta,Automática,2.5,SUV,65000 km,40000.0,U$S,particular,
Toyota,RAV4,2011.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,130000 km,15900.0,U$S,particular,
Toyota,RAV4,2020.0,Rav4,Azul,Nafta,Automática,2.5,SUV,67500 km,47990.0,U$S,concesionaria,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,132000 km,19500000.0,$,concesionaria,
Toyota,RAV4,2010.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,192000 km,12900.0,U$S,concesionaria,
Toyota,RAV4,2020.0,Hv 2.5 AWD LIMITED CVT,Negro,Híbrido,Automática,2.5,SUV,67500 km,48000.0,U$S,concesionaria,
Toyota,RAV4,2013.0,2.4 4x4 At,Blanco,Nafta,Automática,2.4,SUV,152000 km,16000.0,U$S,concesionaria,
Toyota,RAV4,2019.0,2.5 Vx,Gris,Nafta,Automática,2.5,SUV,65000 km,43000.0,U$S,concesionaria,
Toyota,RAV4,2014.0,2.0 4x2 Tx Cvt,Plateado,Nafta,Automática,2.0,SUV,120000 km,18000.0,U$S,particular,
Toyota,RAV4,2019.0,HV 2.5 XLE CVT,Blanco,Híbrido,Automática secuencial,2.5,SUV,62598 km,38000.0,U$S,concesionaria,Sí
Toyota,RAV4,2018.0,2.5 Vx,,Nafta,Automática,2.5,SUV,95000 km,32000.0,U$S,concesionaria,
Toyota,RAV4,2019.0,HV 2.5 XLE CVT,Gris,Híbrido/Nafta,,2.5,SUV,129900 km,48900000.0,$,concesionaria,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,137000 km,17500000.0,$,concesionaria,
Toyota,RAV4,2019.0,2.5 Vx,,Nafta,Automática,2.5,SUV,70000 km,40000.0,U$S,particular,
Toyota,RAV4,2022.0,2.5 Tx,,Nafta,Automática,2.5,SUV,60000 km,54000.0,U$S,concesionaria,
Toyota,RAV4,2020.0,HV 2.5 AWD LIMITED,Blanco,Híbrido/Nafta,Automática secuencial,2.5,SUV,57000 km,44500.0,U$S,particular,
Toyota,RAV4,2009.0,2.4 4x4 At,Negro,Nafta,Automática,2.4,SUV,152000 km,14600.0,U$S,particular,
Toyota,RAV4,2015.0,2.5 4x4 Vx 6at,,Nafta,Automática,2.5,SUV,127000 km,22000.0,U$S,particular,
Toyota,RAV4,2010.0,2.4 4x2 At,Marrón,Nafta/GNC,Automática,2.4,SUV,210000 km,13000000.0,$,particular,No
Toyota,RAV4,2017.0,2.0 Vx,,Nafta,Automática,2.0,SUV,90000 km,29000.0,U$S,particular,
Toyota,RAV4,2012.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,128000 km,13800.0,U$S,particular,
Toyota,RAV4,2013.0,2.4 4x2 At,Negro,Nafta,Automática,2.4,SUV,190000 km,15500.0,U$S,particular,Sí
Toyota,RAV4,2013.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,217000 km,13800.0,U$S,particular,
Toyota,RAV4,2011.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,235000 km,11500.0,U$S,particular,
Toyota,RAV4,2008.0,2.4 4x4 At,Negro,Nafta/GNC,Automática,2.4,SUV,241000 km,10500000.0,$,particular,Sí
Toyota,RAV4,2009.0,2.4 4x4 At,Negro,Nafta,Automática,2.4,SUV,240000 km,10000.0,U$S,particular,No
Toyota,RAV4,2011.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,83000 km,14000.0,U$S,particular,
Toyota,RAV4,2017.0,2.5 Vx,,Nafta,Automática,2.5,SUV,97000 km,29000.0,U$S,particular,
Toyota,RAV4,2008.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,210000 km,10500.0,U$S,particular,
Toyota,RAV4,2009.0,2.4 4x2 At,Gris,Nafta,Automática,2.4,SUV,246000 km,9900.0,U$S,particular,
Toyota,RAV4,2010.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,287000 km,13000000.0,$,particular,
Toyota,RAV4,2012.0,2.4 4x2 At,Blanco,Nafta,Automática,2.4,SUV,190000 km,13500.0,U$S,particular,
Toyota,RAV4,2014.0,2.0 4x2 Cvt,Blanco,Nafta,Automática,2.0,SUV,96000 km,20000.0,U$S,particular,
Toyota,RAV4,2018.0,2.5 Vx,Blanco,Nafta,Automática,2.5,SUV,70000 km,37000.0,U$S,particular,
Toyota,RAV4,2012.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,185000 km,15000.0,U$S,particular,
Toyota,RAV4,2009.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,189000 km,10500.0,U$S,particular,
Toyota,RAV4,2011.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,170000 km,11000.0,U$S,particular,
Toyota,RAV4,2013.0,2.5 4x4 6at,Gris,Nafta,Automática,2.5,SUV,140000 km,18500.0,U$S,particular,
Toyota,RAV4,2012.0,4x2,,Nafta,Automática,2.4,SUV,115000 km,14000.0,U$S,particular,
Toyota,RAV4,2013.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,240000 km,15000.0,U$S,particular,
Toyota,RAV4,2014.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,150000 km,20000.0,U$S,particular,
Toyota,RAV4,2018.0,2.5 Vx,,Nafta,Automática,2.5,SUV,35000 km,35500.0,U$S,particular,
Toyota,RAV4,2012.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,138500 km,14800.0,U$S,particular,
Toyota,RAV4,2009.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,340000 km,9000000.0,$,particular,
Toyota,RAV4,2013.0,2.4 4x4 At,Negro,Nafta,Automática,2.4,SUV,130000 km,15800.0,U$S,particular,
Toyota,RAV4,2010.0,2.4 4x2 At,Gris,Nafta,Automática,2.4,SUV,170400 km,10999.0,U$S,particular,
Toyota,RAV4,2012.0,2.4 4x4 At,Blanco,Nafta,Automática,2.4,SUV,152435 km,14000.0,U$S,particular,
Toyota,RAV4,2016.0,2.5 4x4 Vx 6at,,Nafta,Automática,2.5,SUV,42000 km,25500.0,U$S,particular,
Toyota,RAV4,2008.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,137000 km,10000.0,U$S,particular,
Toyota,RAV4,2008.0,2.4 4x4 At,,Nafta,Automática,2.4,SUV,288000 km,8000.0,U$S,particular,
Toyota,RAV4,2019.0,HV 2.5 LIMITED CVT,Gris,Híbrido/Nafta,Automática,2.5,SUV,65000 km,37000.0,U$S,particular,Sí
Toyota,RAV4,2012.0,2.4 4x4 At,Blanco,Nafta,Automática,2.4,SUV,186000 km,14000.0,U$S,particular,
Toyota,RAV4,2012.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,280000 km,11000000.0,$,particular,
Toyota,RAV4,2019.0,Hv 2.5 4x2 Limited Cvt,Gris,Híbrido/Nafta,Automática,2.5,SUV,59000 km,42000.0,U$S,particular,
Toyota,RAV4,2012.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,96300 km,14500.0,U$S,particular,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,228000 km,15800000.0,$,particular,
Toyota,RAV4,2014.0,2.5 4x4 Vx 6at,,Nafta,Automática,2.5,SUV,148000 km,21000.0,U$S,particular,
Toyota,RAV4,2019.0,2.5 Tx,,Nafta,Automática,2.5,SUV,185000 km,35000.0,U$S,particular,
Toyota,RAV4,2014.0,2.0 4x2 Tx Cvt,,Nafta,Automática,2.0,SUV,126000 km,19000000.0,$,particular,
Toyota,RAV4,2012.0,2.4 4x2 At,,Nafta,Automática,2.4,SUV,190000 km,13500.0,U$S,particular,
Toyota,RAV4,2002.0,2.0 N 4x4 at o pmto.,Gris,Nafta,Automática,2.0,SUV,250000 km,8990.0,U$S,particular,No
Toyota,RAV4,2020.0,2.5 Vx,,Nafta,Automática,2.5,SUV,29000 km,48000.0,U$S,particular,
Toyota,RAV4,2018.0,2.0 Vx,,Nafta,Automática,2.0,SUV,100000 km,28000.0,U$S,particular,
Toyota,RAV4,2020.0,2.5 Vx,,Nafta,Automática,2.5,SUV,24600 km,50000.0,U$S,particular,
Toyota,RAV4,2021.0,HV 2.5 Limited CVT,Plateado,Híbrido,Automática,2.5,SUV,28000 km,54000.0,U$S,particular,
Toyota,RAV4,2021.0,HD 2.5 AWD LIMITED CVT,Blanco,Híbrido/Nafta,Automática secuencial,2.5,SUV,40000 km,53000.0,U$S,particular,Sí
Toyota,RAV4,2021.0,2.5 Tx,Blanco,Híbrido/Nafta,Automática,2.5,SUV,45000 km,57000.0,U$S,particular,Sí
Toyota,RAV4,2020.0,LIMITED HIBRIDA 4X4 AT,Gris,Híbrido,Automática,No aplica,SUV,38000 km,48000.0,U$S,particular,
Toyota,RAV4,2013.0,2.0 4x2 Cvt,,Nafta,Automática,2.0,SUV,118000 km,16500.0,U$S,particular,
Toyota,RAV4,2012.0,2.4 4x2 At,Negro,Nafta,Automática,2.4,SUV,90000 km,14500.0,U$S,concesionaria,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,43500000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Violeta,Nafta,Automática,1.8,SUV,0 km,30500000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At Plus,Blanco,Nafta,Automática,1.8,SUV,0 km,14600000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Blanco,Nafta,Automática,1.3,SUV,0 km,26200000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,33900000.0,$,tienda,Sí
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,22290000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,35990000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Negro,Nafta,Automática,1.3,SUV,0 km,35290000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,22900000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Gris,Diésel,Automática,2.4,SUV,0 km,47000000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Longitude At6,Blanco,Nafta,Automática,1.8,SUV,0 km,35290000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Blanco,Nafta,Automática,1.3,SUV,0 km,35990002.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Negro,Nafta,Automática,1.3,SUV,0 km,35990001.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,35990000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Gris,Nafta,Automática,1.8,SUV,0 km,27500000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Plateado,Nafta,Automática,1.3,SUV,0 km,41000000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Plateado,Nafta,Automática,1.8,SUV,0 km,29500000.0,$,tienda,
Jeep,Renegade,2018.0,1.8 Longitude At6,Violeta,Nafta,Automática,1.8,SUV,75000 km,10900000.0,$,concesionaria,Sí
Jeep,Renegade,2024.0,1.3 Serie-S At6,Azul,Nafta,Automática,1.3,SUV,0 km,35900000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Negro,Diésel,Automática,2.4,SUV,0 km,43490000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Gris,Nafta,Automática,1.8,SUV,0 km,23350000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Blanco,Diésel,Automática,2.4,SUV,0 km,43000000.0,$,tienda,
Jeep,Renegade,2021.0,2.4 Longitude At,Plateado,Nafta,Automática,2.4,SUV,40000 km,25500000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Negro,Diésel,Automática,2.4,SUV,0 km,41200000.0,$,tienda,
Jeep,Renegade,2018.0,1.8 Sport At Plus,Negro,Nafta,Automática,1.8,SUV,65000 km,17989900.0,$,concesionaria,
Jeep,Renegade,2019.0,1.8 Sport At Plus,Blanco,Nafta,Automática,1.8,SUV,90369 km,19800000.0,$,concesionaria,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Gris,Diésel,Automática,2.4,SUV,0 km,41000000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Blanco,Nafta,Automática,1.8,SUV,0 km,27900000.0,$,tienda,Sí
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Blanco,Diésel,Automática,2.4,SUV,0 km,43900000.0,$,tienda,Sí
Jeep,Renegade,2024.0,1.3 Serie-S At6,Azul,Nafta,Automática,1.3,SUV,0 km,37500000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,37500000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Gris,Nafta,Automática,1.8,SUV,0 km,24900000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Sport,Plateado,Nafta,Manual,1.8,SUV,0 km,25000000.0,$,tienda,
Jeep,Renegade,2021.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,42000 km,22990000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Gris,Diésel,Automática,2.4,SUV,0 km,40000000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Gris,Diésel,Automática,2.4,SUV,0 km,38000000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Gris,Diésel,Automática,2.4,SUV,0 km,48000000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,0 km,25900000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,0 km,25500000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,0 km,24900000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Azul,Nafta,Automática,1.3,SUV,0 km,39678000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Plateado,Diésel,Automática,2.4,SUV,0 km,43490000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Azul,Nafta,Automática,1.3,SUV,0 km,38000000.0,$,concesionaria,
Jeep,Renegade,2021.0,1.8 Longitude At6,Dorado,Nafta,Automática,1.8,SUV,40065 km,25500000.0,$,tienda,
Jeep,Renegade,2023.0,2.4 Trailhawk At9 4x4,Negro,Diésel,Automática,2.4,SUV,22600 km,35990000.0,$,tienda,
Jeep,Renegade,2021.0,1.8 Longitude At6,Gris,Nafta,Automática,1.8,SUV,28000 km,24800.0,U$S,particular,
Jeep,Renegade,2018.0,1.8 Sport Plus,Gris,Nafta,Manual,1.8,SUV,63000 km,19800.0,U$S,particular,
Jeep,Renegade,2023.0,2.4 Trailhawk At9 4x4,Negro,Diésel,Automática,2.4,SUV,22600 km,35990000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Negro,Nafta,Automática,1.3,SUV,0 km,43490000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Gris,Nafta,Automática,1.8,SUV,0 km,20000000.0,$,tienda,Sí
Jeep,Renegade,2024.0,1.3 Serie-S At6,Plateado,Nafta,Automática,1.3,SUV,0 km,38999000.0,$,tienda,Sí
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,39999900.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,39999999.0,$,tienda,
Jeep,Renegade,2021.0,1.8 Longitude At6,Gris,Nafta,Automática,1.8,SUV,40055 km,25500000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Gris,Diésel,Automática,2.4,SUV,0 km,43500000.0,$,concesionaria,
Jeep,Renegade,2021.0,1.8 Sport,Negro,Nafta,Manual,1.8,SUV,71125 km,18900000.0,$,concesionaria,
Jeep,Renegade,2024.0,1.8 Sport At6,Negro,Nafta,Automática,1.8,SUV,0 km,27250000.0,$,concesionaria,
Jeep,Renegade,2018.0,1.8 Sport At Plus,Plateado,Nafta,Automática,1.8,SUV,53700 km,19990.0,U$S,particular,
Jeep,Renegade,2024.0,1.8 Sport At6,Blanco,Nafta,Automática,1.8,SUV,3000 km,26000.0,U$S,concesionaria,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Gris,Diésel,Automática,2.4,SUV,0 km,43000000.0,$,concesionaria,
Jeep,Renegade,2017.0,1.8 Sport Plus,Rojo,Nafta,Manual,1.8,SUV,70000 km,16800.0,U$S,concesionaria,
Jeep,Renegade,2023.0,1.8 Sport Plus,Gris,Nafta,Manual,1.8,SUV,6700 km,27900.0,U$S,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Negro,Diésel,Automática,2.4,SUV,0 km,33200000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Plateado,Nafta,Automática,1.8,SUV,0 km,12500000.0,$,tienda,
Jeep,Renegade,2021.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,40000 km,22999990.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Gris,Diésel,Automática,2.4,SUV,0 km,41300000.0,$,tienda,Sí
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Azul,Diésel,Automática,2.4,SUV,0 km,43490000.0,$,tienda,
Jeep,Renegade,2018.0,2.4 Longitude At,Rojo,Nafta,Automática,2.4,SUV,75000 km,22789900.0,$,concesionaria,Sí
Jeep,Renegade,2024.0,1.8 Sport At6,Negro,Nafta,Automática,1.8,SUV,0 km,27990000.0,$,tienda,Sí
Jeep,Renegade,2024.0,1.3 Serie-S At6,Blanco,Nafta,Automática,1.3,SUV,0 km,39600000.0,$,tienda,Sí
Jeep,Renegade,2024.0,1.8 Sport At6,Gris,Nafta,Automática,1.8,SUV,0 km,26500000.0,$,tienda,
Jeep,Renegade,2019.0,1.8 Longitude At6,Gris,Nafta,Automática,1.8,SUV,70000 km,21500.0,U$S,concesionaria,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,37500000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,0 km,25900000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Longitude At6,Azul,Nafta,Automática,1.8,SUV,0 km,39000000.0,$,tienda,Sí
Jeep,Renegade,2019.0,1.8 Sport,Plateado,Nafta,Manual,1.8,SUV,93300 km,16899990.0,$,tienda,Sí
Jeep,Renegade,2023.0,2.4 Longitude At,Gris,Nafta,Automática,2.4,SUV,0 km,40000000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Longitude At6,Gris,Nafta,Automática,1.8,SUV,0 km,39900000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,0 km,22100000.0,$,tienda,
Jeep,Renegade,2021.0,1.8 Longitude At6,Marrón,Nafta,Automática,1.8,SUV,69220 km,20000000.0,$,tienda,
Jeep,Renegade,2023.0,TRAILHAWK,Gris,Nafta,Automática,1.3,SUV,0 km,45600000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Sport At Plus,Blanco,Nafta,Automática,1.8,SUV,0 km,26950000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Sport At Plus,Gris,Nafta,Automática,1.8,SUV,0 km,26900000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Longitude At6,Gris,Nafta,Automática,1.8,SUV,0 km,38500000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Longitude At6,Gris,Nafta,Automática,1.8,SUV,0 km,39900000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Longitude At6,Negro,Nafta,Automática,1.8,SUV,0 km,33000.0,U$S,concesionaria,
Jeep,Renegade,2023.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,0 km,28000000.0,$,tienda,Sí
Jeep,Renegade,2023.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,0 km,27000.0,U$S,tienda,Sí
Jeep,Renegade,2024.0,1.8 Sport At6,Gris,Nafta,Automática,1.8,SUV,0 km,23355000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Azul,Nafta,Automática,1.8,SUV,0 km,15700000.0,$,tienda,Sí
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,37900.0,U$S,tienda,Sí
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Naranja,Diésel,Automática,2.4,SUV,0 km,43490000.0,$,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Blanco,Diésel,Automática,2.4,SUV,0 km,43490000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Sport,Negro,Nafta,Manual,1.8,SUV,1000 km,27100.0,U$S,concesionaria,
Jeep,Renegade,2024.0,1.8 Sport At6,Plateado,Nafta,Automática,1.8,SUV,1000 km,29900.0,U$S,tienda,
Jeep,Renegade,2024.0,1.8 Sport At Plus,Negro,Nafta,Automática,1.8,SUV,1000 km,27200000.0,$,concesionaria,
Jeep,Renegade,2020.0,1.8 Longitude At6,Blanco,Nafta,Automática,1.8,SUV,39800 km,24700.0,U$S,particular,
Jeep,Renegade,2024.0,SPORT MT5,Gris,Nafta,Manual,1.8,SUV,0 km,26900000.0,$,tienda,Sí
Jeep,Renegade,2021.0,1.8 Longitude At6,Gris,Nafta,Automática,1.8,SUV,40000 km,25500000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,37500000.0,$,tienda,
Jeep,Renegade,2021.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,42900 km,22499000.0,$,tienda,
Jeep,Renegade,2023.0,2.4 Trailhawk At9 4x4,Blanco,Diésel,Automática,2.4,SUV,0 km,43999999.0,$,tienda,Sí
Jeep,Renegade,2018.0,1.8 Longitude At6,Azul,Nafta,Automática,1.8,SUV,92000 km,20500000.0,$,tienda,
Jeep,Renegade,2024.0,1.8 Sport At6,Gris,Nafta,Automática,1.8,SUV,0 km,7500000.0,$,tienda,
Jeep,Renegade,2023.0,1.8 Sport At Plus,Gris,Nafta,Automática,1.8,SUV,0 km,27800000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Sport At Plus,Gris,Nafta,Automática,1.8,SUV,0 km,27800000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Longitude At6,Blanco,Nafta,Automática,1.8,SUV,0 km,39800000.0,$,concesionaria,
Jeep,Renegade,2023.0,1.8 Longitude At6,Gris,Nafta,Automática,1.8,SUV,0 km,38000000.0,$,concesionaria,
Jeep,Renegade,2021.0,1.8 Sport,Gris,Nafta,Manual,1.8,SUV,0 km,28900000.0,$,concesionaria,No
Jeep,Renegade,2024.0,1.8 Sport At6,Negro,Nafta,Automática,1.8,SUV,0 km,24700000.0,$,tienda,
Jeep,Renegade,2024.0,1.3 Serie-S At6,Gris,Nafta,Automática,1.3,SUV,0 km,41000000.0,$,tienda,
Jeep,Renegade,2021.0,1.8 Longitude At6,Blanco,Nafta,Automática,1.8,SUV,84000 km,22800.0,U$S,tienda,
Jeep,Renegade,2021.0,1.8 Longitude At6,Blanco,Nafta,Automática,1.8,SUV,84000 km,23000.0,U$S,tienda,
Jeep,Renegade,2024.0,2.4 Trailhawk At9 4x4,Negro,Diésel,Automática,2.4,SUV,0 km,43190000.0,$,tienda,
