Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Moneda,Tipo de vendedor,Cilindros,Turbo
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,3358.85,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,plata,Nafta,Automática,1.0,0,6698.56,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,gris,Nafta,Manual,1.3,0,3349.28,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,rojo,Nafta,Manual,1.3,0,11483.25,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,12258.37,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,blanco,Nafta,Automática,1.0,0,2966.51,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,blanco,Nafta,Manual,1.3,0,2105.26,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,21052.63,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,blanco,Nafta,Automática,1.0,0,6698.56,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,gris,Nafta,Automática,1.3,0,14225.17,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,negro,Nafta,Automática,1.0,0,6849.38,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,negro,Nafta,Automática,1.3,0,9569.86,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Cvt,gris,Nafta,Automática,1.3,1000,23000.0,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Abarth Gse At,rojo,Nafta,Automática,1.3,0,11866.03,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,blanco,Nafta,Automática,1.0,0,8763.25,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Cvt,negro,Nafta,Automática,1.3,0,8133.97,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,rojo,Nafta,Automática,1.0,0,4660.29,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.3 Abarth Gse At,negro,Nafta,Automática,1.3,0,13779.9,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,negro,Nafta,Manual,1.3,0,9090.91,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Cvt,gris,Nafta,Automática,1.3,0,5263.16,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.3 Abarth Gse At,negro,Nafta,Automática,1.3,0,16746.7,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,negro,Nafta,Automática,1.3,0,9761.05,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,blanco,Nafta,Automática,1.3,0,7847.18,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Abarth Gse At,blanco,Nafta,Automática,1.3,0,12233.78,U$S,concesionaria,1,0
Fiat,Pulse,2022.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,43000,23000.0,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,3349.28,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,rojo,Nafta,Automática,1.3,0,10717.99,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,rojo,Nafta,Automática,1.3,0,17847.18,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Abarth Gse At,azul,Nafta,Automática,1.3,0,24784.69,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,azul,Nafta,Automática,1.0,0,16076.84,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,blanco,Nafta,Automática,1.0,0,8612.73,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,blanco,Nafta,Automática,1.0,0,21588.8,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,blanco,Nafta,Automática,1.3,0,5732.06,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,gris,Nafta,Automática,1.3,0,23923.44,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,blanco,Nafta,Automática,1.3,0,23923.44,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.3 Abarth Gse At,plata,Nafta,Automática,1.3,0,12822.97,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,plata,Nafta,Manual,1.3,0,8517.22,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,9569.38,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,azul,Nafta,Automática,1.0,1234,27655.5,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,13875.6,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,gris,Nafta,Manual,1.3,0,4306.22,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,plata,Nafta,Automática,1.0,0,11473.68,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,negro,Nafta,Manual,1.3,0,9569.38,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Cvt,gris,Nafta,Automática,1.3,0,23588.52,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,10048.13,U$S,concesionaria,1,0
Fiat,Pulse,2022.0,1.3 Drive Mt,gris,Nafta,Manual,1.3,27100,21387.56,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,rojo,Nafta,Automática,1.0,0,7806.32,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.3 Drive Gse Cvt,blanco,Nafta,Automática,1.3,0,9760.77,U$S,concesionaria,1,0
Fiat,Pulse,2022.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,9000,27800.0,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,azul,Nafta,Manual,1.3,0,9148.33,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Mt,azul,Nafta,Manual,1.3,0,8602.87,U$S,tienda,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,4800,25837.32,U$S,concesionaria,1,0
Fiat,Pulse,2022.0,1.3 Drive Gse Cvt,plata,Nafta,Automática,1.3,0,24401.91,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,rojo,Nafta,Automática,1.0,0,24880.38,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,27751.2,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,27751.2,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,27751.2,U$S,concesionaria,1,0
Fiat,Pulse,2022.0,1.0 Impetus T3 Cvt,azul,Nafta,Automática,1.0,0,24870.81,U$S,concesionaria,1,0
Fiat,Pulse,2022.0,1.0 Impetus T3 Cvt,azul,Nafta,Automática,1.0,20000,23000.0,U$S,concesionaria,1,0
Fiat,Pulse,2022.0,1.3 Drive Gse Mt,plata,Nafta,Manual,1.3,22200,21052.63,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Cvt,gris,Nafta,Automática,1.3,0,23000.0,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,501,26315.79,U$S,particular,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,0,28708.13,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.3 Drive Gse Cvt,blanco,Nafta,Automática,1.3,1000,26500.0,U$S,concesionaria,1,0
Fiat,Pulse,2022.0,1.3 Drive Gse Mt,azul,Nafta,Manual,1.3,23000,20500.0,U$S,concesionaria,1,0
Fiat,Pulse,2024.0,Abarth,rojo,Nafta,Automática secuencial,1.3,0,14832.54,U$S,tienda,1,0
Fiat,Pulse,2024.0,Impetus 1.0T,blanco,Nafta,Automática,1.0,0,31578.95,U$S,tienda,1,0
Fiat,Pulse,2023.0,Audace 1.0 turbo,blanco,Nafta,Automática,1.0,0,20095.69,U$S,tienda,1,1
Fiat,Pulse,2024.0,Drive CVT,gris,Nafta,Manual,1.3,0,11004.78,U$S,tienda,1,0
Fiat,Pulse,2024.0,Drive CVT,blanco,Nafta,Automática,1.3,0,24401.91,U$S,tienda,1,0
Fiat,Pulse,2024.0,Impetus 1.0T,celeste,Nafta,Automática,1.0,0,13397.13,U$S,tienda,1,0
Fiat,Pulse,2024.0,Cvt,gris,Nafta,Automática,1.0,0,6411.48,U$S,tienda,1,0
Fiat,Pulse,2024.0,Drive Mt,gris,Nafta,Manual,1.3,0,24497.61,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.O TURBO 270 ABARTH,gris,Nafta,Automática secuencial,1.0,0,29377.99,U$S,concesionaria,1,1
Fiat,Pulse,2024.0,Audace,rojo,Nafta,Automática,1.0,0,6220.1,U$S,tienda,1,0
Fiat,Pulse,2024.0,Audace,rojo,Nafta,Automática,1.0,0,8803.83,U$S,tienda,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,azul,Nafta,Automática,1.0,0,25741.63,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,AUDACE 1.0T CVT,gris,Nafta,Automática,1.0,10000,23950.0,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,audace 1.0t,gris,Nafta,Automática,1.0,0,25167.46,U$S,concesionaria,1,0
Fiat,Pulse,2023.0,1.0 Impetus T3 Cvt,gris,Nafta,Automática,1.0,11500,25500.0,U$S,particular,1,0
Fiat,Pulse,2022.0,1.3 Drive Gse Mt,gris,Nafta,Manual,1.3,16500,20500.0,U$S,particular,1,0
Fiat,Pulse,2022.0,1.3 Drive Gse Cvt,gris,Nafta,Automática,1.3,25000,20095.69,U$S,particular,1,0
Fiat,Pulse,2022.0,1.3 Drive Gse Mt,gris,Nafta,Manual,1.3,28000,18800.0,U$S,particular,1,0
Fiat,Pulse,2022.0,1.0 Impetus T3 Cvt,azul,Nafta,Automática,1.0,13000,25500.0,U$S,particular,1,0
Fiat,Pulse,2022.0,1.3 Drive Gse Cvt,blanco,Nafta,Automática,1.3,22000,21000.0,U$S,particular,1,0
Fiat,Pulse,2024.0,Audace,gris,Nafta,Automática,1.0,1000,25500.0,U$S,particular,1,0
Fiat,Pulse,2024.0,1.0 Impetus T3 Cvt,blanco,Nafta,Automática,1.0,1111111,32000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,1.5 35 Tfsi Advanced 150 Cv,plata,Nafta,Automática,1.5,0,50000.0,U$S,tienda,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,blanco,Nafta,Automática,2.0,0,63000.0,U$S,tienda,1,0
Audi,Q2,2024.0,1.4 35 Tfsi Sport 150 Cv,plata,Nafta,Automática,1.4,0,51000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,1.5 35 Tfsi Advanced 150 Cv,plata,Nafta,Automática,1.5,0,54000.0,U$S,tienda,1,0
Audi,Q2,2018.0,1.4 Tfsi Serie 150 Cv,gris,Nafta,Automática,1.4,63000,35500.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,negro,Nafta,Automática,2.0,0,59900.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,azul,Nafta,Automática,2.0,0,58900.0,U$S,tienda,1,0
Audi,Q2,2024.0,40tfsi Quattro,plata,Nafta,Automática secuencial,2.0,0,58000.0,U$S,concesionaria,1,0
Audi,Q2,2023.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,49000.0,U$S,tienda,1,0
Audi,Q2,2023.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,50000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,1.5 35 Tfsi Advanced 150 Cv,negro,Nafta,Automática,1.5,0,52900.0,U$S,tienda,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,blanco,Nafta,Automática,2.0,0,63000.0,U$S,tienda,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,azul,Nafta,Automática,2.0,0,58900.0,U$S,tienda,1,0
Audi,Q2,2024.0,1.5 35 Tfsi Advanced 150 Cv,negro,Nafta,Automática,1.5,0,52900.0,U$S,tienda,1,0
Audi,Q2,2024.0,1.4 35 Tfsi Sport 150 Cv,blanco,Nafta,Automática,1.4,0,52900.0,U$S,tienda,1,0
Audi,Q2,2024.0,1.5 35 Tfsi Advanced 150 Cv,gris,Nafta,Automática,1.5,0,54000.0,U$S,tienda,1,0
Audi,Q2,2024.0,1.4 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,52900.0,U$S,tienda,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,gris,Nafta,Automática,2.0,0,58900.0,U$S,tienda,1,0
Audi,Q2,2023.0,2.0 40 Tfsi Stronic Sport Quattro,rojo,Nafta,Automática,2.0,0,50000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,1.4 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,52900.0,U$S,tienda,1,0
Audi,Q2,2024.0,1.4 35 Tfsi Sport 150 Cv,blanco,Nafta,Automática,1.4,0,52900.0,U$S,tienda,1,0
Audi,Q2,2020.0,1.0 30 Tfsi Stronic Sport,plata,Nafta,Automática,1.0,70000,32000.0,U$S,tienda,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,negro,Nafta,Automática,2.0,0,62900.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,gris,Nafta,Automática,2.0,0,58000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,1.5 35 Tfsi Advanced 150 Cv,gris,Nafta,Automática,1.5,0,50000.0,U$S,concesionaria,1,0
Audi,Q2,2022.0,1.4 Tfsi Serie 150 Cv,azul,Nafta,Automática,1.4,1000,49900.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,gris,Nafta,Automática,2.0,0,60500.0,U$S,tienda,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,gris,Nafta,Automática,2.0,0,60500.0,U$S,tienda,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,azul,Nafta,Automática,2.0,0,58900.0,U$S,tienda,1,0
Audi,Q2,2024.0,35 tfsi Advanced,negro,Nafta,Automática,1.5,0,51000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,azul,Nafta,Automática,2.0,0,68000.0,U$S,concesionaria,1,0
Audi,Q2,2017.0,1.4 Tfsi Sport 150 Cv,blanco,Nafta,Automática,1.4,70000,29500.0,U$S,particular,1,0
Audi,Q2,2024.0,1.4 Tfsi Serie 150 Cv,negro,Nafta,Automática,1.4,0,51000.0,U$S,concesionaria,1,0
Audi,Q2,2018.0,1.4 Tfsi Serie 150 Cv,gris,Nafta,Automática,1.4,51000,29800.0,U$S,particular,1,0
Audi,Q2,2017.0,1.4 Tfsi Serie 150 Cv,blanco,Nafta,Automática,1.4,73000,27500.0,U$S,tienda,1,0
Audi,Q2,2019.0,1.4 Tfsi Sport 150 Cv,negro,Nafta,Automática,1.4,63000,30800.0,U$S,tienda,1,0
Audi,Q2,2023.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,50000.0,U$S,tienda,1,0
Audi,Q2,2019.0,1.4 Tfsi Sport 150 Cv,negro,Nafta,Automática,1.4,76000,29800.0,U$S,tienda,1,0
Audi,Q2,2021.0,1.4 35 Tfsi Sport 150 Cv,plata,Nafta,Automática,1.4,0,50000.0,U$S,tienda,1,0
Audi,Q2,2020.0,1.0 30 Tfsi Stronic Sport,plata,Nafta,Automática,1.0,63000,32000.0,U$S,tienda,1,0
Audi,Q2,2023.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,54000.0,U$S,tienda,1,0
Audi,Q2,2024.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,54000.0,U$S,tienda,1,0
Audi,Q2,2019.0,1.4 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,68000,34999.0,U$S,concesionaria,1,0
Audi,Q2,2023.0,2.0 40 Tfsi Stronic Sport Quattro,plata,Nafta,Automática,2.0,0,60500.0,U$S,tienda,1,0
Audi,Q2,2020.0,1.0 30 Tfsi Stronic Sport,plata,Nafta,Automática,1.0,65000,32000.0,U$S,tienda,1,0
Audi,Q2,2021.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,44500.0,U$S,tienda,1,0
Audi,Q2,2017.0,1.4 Tfsi Serie 150 Cv,gris,Nafta,Automática,1.4,53000,28900.0,U$S,concesionaria,1,0
Audi,Q2,2017.0,1.4 TFSI STRONIC,negro,Nafta,Automática,1.4,103573,28229.67,U$S,concesionaria,1,0
Audi,Q2,2020.0,1.0 30 Tfsi Stronic Sport,gris,Nafta,Automática,1.0,13000,36000.0,U$S,concesionaria,1,0
Audi,Q2,2018.0,1.4 Tfsi Serie 150 Cv,gris,Nafta,Automática,1.4,87800,37320.57,U$S,concesionaria,1,0
Audi,Q2,2024.0,1.5 35 Tfsi Advanced 150 Cv,gris,Nafta,Automática,1.5,0,56000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,2.0 40 Tfsi Stronic Sport Quattro,negro,Nafta,Automática,2.0,0,62000.0,U$S,concesionaria,1,0
Audi,Q2,2018.0,1.4 Tfsi Serie 150 Cv,negro,Nafta,Automática,1.4,104000,31000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,1.5 35 Tfsi Advanced 150 Cv,gris,Nafta,Automática,1.5,0,52900.0,U$S,tienda,1,0
Audi,Q2,2018.0,1.4 Tfsi Sport 150 Cv,rojo,Nafta,Automática,1.4,22900,34800.0,U$S,concesionaria,1,0
Audi,Q2,2023.0,1.4 35 Tfsi Sport 150 Cv,plata,Nafta,Automática,1.4,0,50000.0,U$S,tienda,1,0
Audi,Q2,2023.0,1.4 35 Tfsi Sport 150 Cv,plata,Nafta,Automática,1.4,0,50000.0,U$S,tienda,1,0
Audi,Q2,2023.0,2.0 40 Tfsi Stronic Sport Quattro,gris,Nafta,Automática,2.0,0,60000.0,U$S,tienda,1,0
Audi,Q2,2022.0,1.4 35 Tfsi Sport 150 Cv,negro,Nafta,Automática,1.4,0,50000.0,U$S,tienda,1,0
Audi,Q2,2022.0,1.4 35 Tfsi Sport 150 Cv,plata,Nafta,Automática,1.4,0,50000.0,U$S,tienda,1,0
Audi,Q2,2020.0,1.0 30 Tfsi Stronic Sport,gris,Nafta,Automática,1.0,44000,36500.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,2.0 Tfsi Stronic Sport Quattro,azul,Nafta,Automática,2.0,0,60500.0,U$S,tienda,1,0
Audi,Q2,2019.0,1.4 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,68000,37999.0,U$S,concesionaria,1,0
Audi,Q2,2018.0,1.4 Tfsi Sport 150 Cv,blanco,Nafta,Automática,1.4,70000,32000.0,U$S,concesionaria,1,0
Audi,Q2,2017.0,1.4 Tfsi Sport 150 Cv,rojo,Nafta,Automática,1.4,120000,29000.0,U$S,concesionaria,1,0
Audi,Q2,2021.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,45000.0,U$S,concesionaria,1,0
Audi,Q2,2018.0,1.4 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,57910,40000.0,U$S,concesionaria,1,0
Audi,Q2,2019.0,1.4 Tfsi Sport 150 Cv,amarillo,Nafta,Automática,1.4,90000,36000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,50000.0,U$S,concesionaria,1,0
Audi,Q2,2021.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,0,52800.0,U$S,tienda,1,0
Audi,Q2,2018.0,1.4 Tfsi Serie 150 Cv,naranja,Nafta,Automática,1.4,81500,36842.11,U$S,concesionaria,1,0
Audi,Q2,2018.0,1.4 Tfsi Sport 150 Cv,negro,Nafta,Automática,1.4,76300,31000.0,U$S,concesionaria,1,0
Audi,Q2,2024.0,40 Tfsi Quattro,gris,Nafta,Automática secuencial,2.0,0,65800.0,U$S,concesionaria,1,0
Audi,Q2,2023.0,1.4 35 Tfsi Sport 150 Cv,negro,Nafta,Automática,1.4,0,55000.0,U$S,concesionaria,1,0
Audi,Q2,2017.0,1.4 T FSI S-Tronic Sport,gris,Nafta,Automática,1.4,17000,32800.0,U$S,concesionaria,1,0
Audi,Q2,2022.0,1.5 35 TFSI ADVANCED 150CV,gris,Nafta,Automática,1.5,3900,47000.0,U$S,concesionaria,1,0
Audi,Q2,2018.0,1.4 Tfsi Sport 150 Cv,blanco,Nafta,Automática,1.4,89000,28000.0,U$S,concesionaria,1,0
Audi,Q2,2023.0,1.4 35 Tfsi Sport 150 Cv,gris,Nafta,Automática,1.4,17500,42000.0,U$S,concesionaria,1,0
Audi,Q2,2018.0,1.4 Tfsi Serie 150 Cv,gris,Nafta,Automática,1.4,72000,29500.0,U$S,concesionaria,1,0
Audi,Q2,2017.0,1.4 Tfsi Sport 150 Cv,plata,Nafta,Automática,1.4,42000,27751.2,U$S,particular,1,0
Audi,Q2,2018.0,1.4 Tfsi Serie 150 Cv,rojo,Nafta,Automática,1.4,39900,28000.0,U$S,particular,1,0
Audi,Q2,2020.0,1.0 30 Tfsi Stronic Sport,gris,Nafta,Automática,1.0,42000,31500.0,U$S,particular,1,0
Audi,Q3,2018.0,2.0 Tfsi Sport 220cv,gris,Nafta,Automática,2.0,84000,27655.5,U$S,tienda,1,0
Audi,Q3,2013.0,2.0 T 170HP QUATTRO L12,gris,Nafta,Manual,2.0,75264,22009.57,U$S,tienda,1,0
Audi,Q3,2018.0,2.0 Tfsi Stronic Quattro 220cv,gris,Nafta,Automática,2.0,84400,27655.5,U$S,tienda,1,0
Audi,Q3,2013.0,2.0 Quattro Tfsi 170cv Stronic,azul,Nafta,Automática,2.0,101000,20000.0,U$S,concesionaria,1,0
Audi,Q3,2024.0,1.4 35tfsi 150 Cv,plata,Nafta,Automática,1.4,0,57000.0,U$S,tienda,1,0
Audi,Q3,2020.0,1.4 35tfsi 150 Cv,gris,Nafta,Automática,1.4,42000,41999.0,U$S,concesionaria,1,0
Audi,Q3,2013.0,2.0 Quattro Tfsi 211cv Stronic,blanco,Nafta,Automática,2.0,65000,29500.0,U$S,concesionaria,1,0
Audi,Q3,2024.0,1.4 35tfsi 150 Cv,gris,Nafta,Automática,1.4,0,56000.0,U$S,concesionaria,1,0
Audi,Q3,2024.0,2.0 40tfsi Quattro 220cv,plata,Nafta,Automática,2.0,0,70900.0,U$S,tienda,1,0
Audi,Q3,2018.0,1.4 Tfsi 150 Cv,negro,Nafta,Automática,1.4,29000,29000.0,U$S,tienda,1,0
Audi,Q3,2016.0,2.0 Tfsi Stronic Quattro 220cv,gris,Nafta,Automática,2.0,130000,26000.0,U$S,tienda,1,0
Audi,Q3,2013.0,2.0 Quattro Tfsi 211cv Stronic,gris,Nafta,Automática,2.0,180000,19500.0,U$S,tienda,1,0
Audi,Q3,2024.0,1.4 35tfsi 150 Cv,gris,Nafta,Automática,1.4,0,55900.0,U$S,tienda,1,0
Audi,Q3,2024.0,1.4 35tfsi 150 Cv,blanco,Nafta,Automática,1.4,0,55900.0,U$S,tienda,1,0
Audi,Q3,2024.0,2.0 40tfsi Quattro 220cv,blanco,Nafta,Automática,2.0,0,74000.0,U$S,tienda,1,0
Audi,Q3,2024.0,1.4 Tfsi Stronic 150 Cv,negro,Nafta,Automática,1.4,0,57900.0,U$S,tienda,1,0
Audi,Q3,2024.0,1.4 Tfsi Stronic 150 Cv,blanco,Nafta,Automática,1.4,0,57900.0,U$S,tienda,1,0
Audi,Q3,2024.0,1.4 Tfsi Sport 150 Cv,negro,Nafta,Manual,1.4,0,55900.0,U$S,tienda,1,0
Audi,Q3,2024.0,2.0 40tfsi Quattro 220cv,blanco,Nafta,Automática,2.0,0,74000.0,U$S,tienda,1,0
Audi,Q3,2024.0,2.0 40tfsi Quattro 220cv,blanco,Nafta,Automática,2.0,0,74000.0,U$S,tienda,1,0
Audi,Q3,2024.0,2.0 40tfsi Quattro 220cv,gris,Nafta,Automática,2.0,0,71900.0,U$S,tienda,1,0
Audi,Q3,2013.0,2.0 Quattro Tfsi 211cv Stronic,gris,Nafta,Automática,2.0,89000,21800.0,U$S,concesionaria,1,0
Audi,Q3,2016.0,2.0 Tfsi Stronic Quattro 220cv,plata,Nafta,Automática,2.0,130000,26000.0,U$S,tienda,1,0
Audi,Q3,2017.0,2.0T QUATTRO S-TRONIC,negro,Nafta,Automática,2.0,117000,24900.0,U$S,concesionaria,1,0
Audi,Q3,2016.0,2.0 Tfsi Stronic Quattro 220cv,blanco,Nafta,Automática,2.0,180739,26794.26,U$S,tienda,1,0
Audi,Q3,2024.0,1.4 35tfsi 150 Cv,negro,Nafta,Automática,1.4,0,56200.0,U$S,tienda,1,0
Audi,Q3,2024.0,1.4 35tfsi 150 Cv,blanco,Nafta,Automática,1.4,0,55200.0,U$S,tienda,1,0
Audi,Q3,2013.0,2.0 Quattro Tfsi 211cv Stronic,gris,Nafta,Automática,2.0,24000,26999.0,U$S,concesionaria,1,0
Audi,Q3,2024.0,1.4 35tfsi 150 Cv,blanco,Nafta,Automática,1.4,0,56900.0,U$S,tienda,1,0
Audi,Q3,2021.0,1.4 35tfsi 150 Cv,negro,Nafta,Automática,1.4,0,54000.0,U$S,concesionaria,1,0
Audi,Q3,2024.0,1.4 Tfsi Sport 150 Cv,gris,Nafta,Manual,1.4,0,55200.0,U$S,tienda,1,0
Audi,Q3,2024.0,2.0 40Tfsi Quattro Advance 180Cv,gris,Nafta,Automática,2.0,0,66900.0,U$S,tienda,1,0
Audi,Q3,2024.0,1.4 Tfsi Stronic 150 Cv,blanco,Nafta,Automática,1.4,0,55200.0,U$S,tienda,1,0
Audi,Q3,2014.0,2.0 Quattro I 177cv Stronic,negro,Nafta,Automática,2.0,84000,23500.0,U$S,particular,1,0
Audi,Q3,2019.0,2.0 Tfsi Stronic Quattro 220cv,plata,Nafta,Automática,2.0,61950,32500.0,U$S,tienda,1,0
Audi,Q3,2018.0,2.0 Tfsi Stronic Quattro 220cv,gris,Nafta,Automática,2.0,125433,26900.0,U$S,concesionaria,1,0
