Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Moneda,Tipo de vendedor
Mercedes-Benz,Clase GLE,2018.0,3.0 Gle400 Sport 4matic 333cv,,Nafta,Automática,3.0,133000,85000.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2021.0,3.0 Gle400 Sport Coupe 4matic 333cv,Gris,Nafta,Automática,3.0,35000,155000.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2018.0,3.0 Gle400 Sport Coupe 4matic 333cv,Blanco,Nafta,Automática,3.0,220500,75000.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2016.0,3.0 Gle400 Sport Coupe 4matic 333cv,Gris,Nafta,Automática,3.0,119000,75900.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2016.0,3.0 Gle400 Sport 4matic 333cv,Negro,Nafta,Automática,3.0,59000,79900.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2018.0,3.0 Gle400 Sport Coupe 4matic 333cv,Plateado,Nafta,Automática,3.0,92000,105000.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2017.0,3.0 Gle400 Sport Coupe 4matic 333cv,,Nafta,Automática,3.0,75000,128000.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2016.0,3.0 Gle400 Sport Coupe 4matic 333cv,Gris,Nafta,Automática,3.0,39872,83900.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2018.0,3.0 Gle400 Sport Coupe 4matic 333cv,,Nafta,Automática,3.0,22000,145000.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2020.0,3.0 Gle400 Sport Coupe 4matic 333cv,,Nafta,Automática,3.0,57000,140000.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2018.0,GLE 63 AMGs V8,Gris,Nafta,Automática secuencial,4.0 V8 585 HP,33000,135000.0,U$S,concesionaria
Mercedes-Benz,Clase GLE,2023.0,GLE-53 AMG coupe,,Nafta,Automática,5.5,0,275500.0,U$S,tienda
Mercedes-Benz,Clase GLE,2018.0,3.0 Gle400 Sport Coupe 4matic 333cv,,Nafta,Automática,3.0,48000,105000.0,U$S,particular
Mercedes-Benz,Clase GLE,2020.0,5.5 V8 Gle Coupé 63 S 4matic 585 Cv,,Nafta,Automática,5.5,15000,195000.0,U$S,particular
Mercedes-Benz,Clase GLE,2017.0,3.0 Gle400 Sport Coupe 4matic 333cv,,Nafta,Automática,3.0,105000,90000.0,U$S,particular
Mercedes-Benz,Clase GLE,2018.0,3.0 Gle400 Sport Coupe 4matic 333cv,Blanco,Nafta,Automática,3.0,27000,111.0,U$S,particular
Mercedes-Benz,Clase GLE,2018.0,3.0 Gle400 Sport 4matic 333cv,Blanco,Nafta,Automática,3.0,33000,125000.0,U$S,particular
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic City 231cv At,Blanco,Nafta,Automática,3.0,197000,14258.37,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,Blanco,Nafta,Automática,3.0,197000,14832.54,U$S,concesionaria
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic 247cv At,Blanco,Nafta,Automática,3.5,137000,28997.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Gris,Nafta,Automática,3.5,98000,25900.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Blanco,Nafta,Automática,3.0,178000,16746.41,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Blanco,Nafta,Automática,3.0,115000,24500.0,U$S,particular
Mercedes-Benz,Clase GLK,2009.0,2.5 Glk280 V6 Sport,Negro,Nafta,Automática,2.5,220000,10900.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic City 231cv At,,Nafta,Automática,3.0,120000,18500.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Plateado,Nafta,Automática,3.0,133000,22500.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,,Nafta,Automática,3.5,76000,29500.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Gris,Nafta,Automática,3.5,72000,29900.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,,Nafta,Automática,3.5,103000,27000.0,U$S,particular
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,Blanco,Nafta,Automática,3.0,134000,18500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,,Nafta,Automática,3.0,93500,20000.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Negro,Nafta,Automática,3.5,115000,22900.0,U$S,particular
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,Gris,Nafta,Automática,3.0,174000,18000.0,U$S,particular
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,Gris,Nafta,Automática,3.0,290000,14500.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Gris,Nafta,Automática,3.5,130000,29800.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic 247cv At,Blanco,Nafta,Automática,3.5,140000,29500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Gris,Nafta,Automática,3.0,130000,32000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic 247cv At,Blanco,Nafta,Automática,3.5,140000,29500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,Blanco,Nafta,Automática,3.0,208000,18500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic 247cv At,Negro,Nafta,Automática,3.5,130000,27900.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2009.0,2.5 Glk280 V6 Nature,Azul,Nafta,Automática,2.5,146000,15500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic City 231cv At,Gris,Nafta,Automática,3.0,290000,14832.54,U$S,tienda
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic Sport 231cv At,Blanco,Nafta,Automática,3.0,128000,19500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,,Nafta,Automática,3.0,148000,20900.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 City 4matic,,Nafta,Automática,2.5,198000,17950.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,Gris,Nafta,Automática,3.0,347000,15999.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,,Nafta,Automática,3.5,109000,20500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic City 231cv At,Gris,Nafta,Automática,3.0,69500,33492.82,U$S,concesionaria
Mercedes-Benz,Clase GLK,2011.0,300 4matic Todo Terr,,Nafta,Automática,3.0,137000,19900.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Gris,Nafta,Automática,3.5,100000,20000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic Sport 247cv At,,Nafta,Automática,3.5,130000,27000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,Gris,Nafta,Automática,3.0,147000,16100.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Gris,Nafta,Automática,3.0,175000,21900.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Gris,Nafta,Automática,3.0,115000,24490.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic City 231cv At,Negro,Nafta,Automática,3.0,102000,21500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 City 4matic,Plateado,Nafta,Automática,2.5,150000,14500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 City 4matic,Negro,Nafta,Automática,2.5,153000,15000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic Sport 247cv At,Plateado,Nafta,Automática,3.5,141000,28708.12,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,,Nafta,Automática,3.0,140000,18500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Plateado,Nafta,Automática,3.5,135000,30000.0,U$S,particular
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,,Nafta,Automática,3.0,175000,13500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,,Nafta,Automática,3.0,155000,18500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,,Nafta,Automática,3.0,90000,20000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 City 4matic,Gris,Nafta,Automática,2.5,250000,16500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,300 4MATIC AMG SPORT,Gris,Nafta,Automática,3.0,140000,29500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 Sport 4matic,,Nafta,Automática,2.5,123000,16900.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Gris,Nafta,Automática,3.0,180000,19000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2015.0,3.5 Glk300 4matic 247cv At,,Nafta,Automática,3.5,92000,33000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2009.0,2.5 Glk300 V6 Nature 4matic,,Nafta,Automática,2.5,175000,12000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 Sport 4matic,Negro,Nafta,Automática,2.5,153000,15000.0,U$S,particular
Mercedes-Benz,Clase GLK,2009.0,GLK 280 4MATIC,,Nafta,Automática,2.5,142800,17500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,Gris,Nafta,Automática,3.0,89000,20000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,Gris,Nafta,Automática,3.0,125000,19500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Negro,Nafta,Automática,3.0,145700,17703.35,U$S,particular
Mercedes-Benz,Clase GLK,2015.0,3.5 Glk300 4matic 247cv At,Negro,Nafta,Automática,3.5,230000,19990.0,U$S,particular
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 Sport 4matic,,Nafta,Automática,2.5,188000,19500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic City 231cv At,Gris,Nafta,Automática,3.0,255000,15215.31,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic City 231cv At,Gris,Nafta,Automática,3.0,255000,15215.31,U$S,concesionaria
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Blanco,Nafta,Automática,3.5,250000,20900.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Negro,Nafta,Automática,3.5,99000,23000.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,,Nafta,Automática,3.0,130000,20500.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic City 231cv At,Plateado,Nafta,Automática,3.0,255000,15215.31,U$S,concesionaria
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic City 231cv At,,Nafta,Automática,3.0,101000,19000.0,U$S,concesionaria
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 City 4matic,Blanco,Nafta,Automática,2.5,130000,16990.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic City 231cv At,,Nafta,Automática,3.0,121000,25000.0,U$S,particular
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,,Nafta,Automática,3.0,189000,18900.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic 247cv At,Blanco,Nafta,Automática,3.5,62000,29500.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.5 Glk300 4matic Sport 247cv At,Negro,Nafta,Automática,3.5,160000,21500.0,U$S,particular
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 City 4matic,Gris,Nafta,Automática,2.5,175000,13000.0,U$S,particular
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic Sport 231cv At,,Nafta,Automática,3.0,179000,18000.0,U$S,particular
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic Sport 247cv At,Gris,Nafta,Automática,3.5,200000,25000.0,U$S,particular
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 City 4matic,Negro,Nafta,Automática,2.5,132000,18900.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic Sport 231cv At,Gris,Nafta,Automática,3.0,139000,29500.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic City 231cv At,Plateado,Nafta,Automática,3.0,190000,21800.0,U$S,particular
Mercedes-Benz,Clase GLK,2013.0,3.0 Glk300 4matic City 231cv At,Plateado,Nafta,Automática,3.0,80340,28500.0,U$S,particular
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic Sport 247cv At,,Nafta,Automática,3.5,91000,30000.0,U$S,particular
Mercedes-Benz,Clase GLK,2011.0,3.0 Glk300 4matic City 231cv At,Plateado,Nafta,Automática,3.0,96000,20800.0,U$S,particular
Mercedes-Benz,Clase GLK,2014.0,3.5 Glk300 4matic 247cv At,,Nafta,Automática,3.5,207000,25000.0,U$S,particular
Mercedes-Benz,Clase GLK,2010.0,2.5 Glk300 V6 City 4matic,,Nafta,Automática,2.5,170000,18000.0,U$S,particular
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,Blanco,Nafta,Automática,3.0,123000,15789.47,U$S,tienda
Mercedes-Benz,Clase GLK,2012.0,3.0 Glk300 4matic Sport 231cv At,,Nafta,Automática,3.0,140000,12900.0,U$S,concesionaria
Mercedes-Benz,Clase ML,2013.0,3.5 Ml350 4matic Sport B.efficiency,Plateado,Nafta,Automática,3.5,263000,24500.0,U$S,concesionaria
Mercedes-Benz,Clase ML,2013.0,3.5 Ml350 4matic Sport B.efficiency,Plateado,Nafta,Automática,3.5,111000,35500.0,U$S,particular
Mercedes-Benz,Clase ML,2007.0,350 Sport 4matic,Gris,Nafta,Automática secuencial,,150000,16900.0,U$S,particular
Mercedes-Benz,Clase ML,2013.0,3.5 Ml350 4matic Sport B.efficiency,Plateado,Nafta,Automática,3.5,263300,24500.0,U$S,concesionaria
Mercedes-Benz,Clase ML,2009.0,5.5 Ml500 V8 Facelift,Plateado,Nafta,Automática,5.5,140000,44900.0,U$S,concesionaria
Mercedes-Benz,Clase ML,2013.0,3.5 Ml350 4matic Sport B.efficiency,,Nafta,Automática,3.5,64000,43000.0,U$S,concesionaria
Mercedes-Benz,Clase ML,2010.0,ML350,Gris,Nafta,Automática,3.5,192000,18000.0,U$S,particular
Mercedes-Benz,Clase ML,2015.0,Blue Efficiency,Plateado,Nafta,Automática,,34500,45000.0,U$S,particular
Mercedes-Benz,Clase ML,2012.0,ML 350 4 MATIC LUXURY,Gris,Nafta,Automática,3498 CM3,120000,23500.0,U$S,concesionaria
Mercedes-Benz,Clase ML,2012.0,350 AMG,Gris,Diésel,Automática,3.2,200000,28000.0,U$S,particular
Mercedes-Benz,Clase ML,2004.0,500,Gris,Nafta,Automática secuencial,V8 5.0 (292 HP),224000,15000.0,U$S,particular
Mercedes-Benz,Clase ML,2011.0,63 Amg,Negro,Nafta,Automática,,104800,66000.0,U$S,particular
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,46689.0,U$S,tienda
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Plateado,Diésel,Automática,2.0,0,47846.89,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Negro,Diésel,Automática,2.0,0,57416.27,U$S,tienda
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Blanco,Diésel,Automática,2.0,0,59999.0,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,47837.32,U$S,tienda
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Plateado,Diésel,Automática,2.0,0,47837.32,U$S,tienda
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Negro,Diésel,Automática,2.0,0,55466.99,U$S,tienda
Jeep,Commander,2023.0,Limited 4X2,Gris,Nafta,Automática secuencial,1.3 T,1010,47000.0,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Overland,Gris,Diésel,Automática,2,42000,53500.0,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Blanco,Diésel,Automática,2.0,0,57500.0,U$S,tienda
Jeep,Commander,2024.0,Limited 2.0 TD 4x4,Gris,Diésel,Automática,2.0,0,60000.0,U$S,concesionaria
Jeep,Commander,2024.0,Commander Limited,Gris,Nafta,Automática,1.3,0,47900.0,U$S,concesionaria
Jeep,Commander,2023.0,Limited 4X2,Gris,Nafta,Automática secuencial,1.3 TURBO,0,46794.26,U$S,concesionaria
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Overland,Gris,Diésel,Automática,2.0,0,65071.77,U$S,tienda
Jeep,Commander,2023.0,Limited 4X2,Plateado,Nafta,Automática secuencial,1.3 TURBO,0,46794.26,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,22745,44009.57,U$S,tienda
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,66497.61,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,21000,48900.0,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Blanco,Diésel,Automática,2.0,0,57416.27,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,55502.39,U$S,concesionaria
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Overland,Gris,Diésel,Automática,2.0,0,63990.0,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Plateado,Diésel,Automática,2.0,22700,44009.57,U$S,tienda
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,46794.26,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Negro,Diésel,Automática,2.0,0,60000.0,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Blanco,Diésel,Automática,2.0,0,52500.0,U$S,tienda
Jeep,Commander,2022.0,2.0 TD AT9 4X4 LIMITED BLINDADO RB3,Negro,Diésel,Automática,2,25420,69900.0,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Plateado,Diésel,Automática,2.0,0,66507.18,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Blanco,Diésel,Automática,2.0,0,60000.0,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,52000.0,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Blanco,Diésel,Automática,2.0,0,65071.77,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Plateado,Diésel,Automática,2.0,0,55502.39,U$S,tienda
Jeep,Commander,2022.0,Limited,Azul,Diésel,Automática,2.0 TD,0,60287.08,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Negro,Diésel,Automática,2.0,0,46889.95,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,25590,47081.34,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,43062.2,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Blanco,Diésel,Automática,2.0,0,70000.0,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Overland,Negro,Diésel,Automática,2.0,0,56459.33,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Overland,Negro,Diésel,Automática,2.0,0,62200.96,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Dorado,Diésel,Automática,2.0,0,52631.58,U$S,concesionaria
Jeep,Commander,2022.0,Limited 2.0L AT 4x4,Azul,Híbrido/Nafta,Automática,1.8,0,60287.08,U$S,concesionaria
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,47846.89,U$S,concesionaria
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Overland,Gris,Eléctrico,Automática,2.0,0,71000.0,U$S,tienda
Jeep,Commander,2024.0,2.0 TD 4X4 LIMITED AT9 L22,BILLET SILVER,Diésel,Automática,TURBO DIESEL INYECCION,0,57990.43,U$S,tienda
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Blanco,Diésel,Automática,2.0,500,58900.0,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,24000,46900.0,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,46889.95,U$S,tienda
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,46889.95,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,,Diésel,Automática,2.0,68000,47368.42,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,63157.89,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,66889.95,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,,Diésel,Automática,2.0,15000,52631.58,U$S,particular
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,,Diésel,Automática,2.0,32000,48000.0,U$S,particular
Jeep,Commander,2024.0,LIMITE,Blanco,Nafta,Automática,1.3 TURBO NAFTA 175 CV,0,47808.61,U$S,tienda
Jeep,Commander,2023.0,LIMITED 4X2 1.3 T270,Gris,Nafta,Automática secuencial,1.3 T270,0,45933.01,U$S,tienda
Jeep,Commander,2023.0,1.3 AT6,Negro,Nafta,Automática,1.3 TURBO,0,45933.01,U$S,concesionaria
Jeep,Commander,2023.0,LIMITE 1.3L TURBO NAFTA,Blanco,Nafta,,1.3L TURBO NAFTA 175CV,0,47846.89,U$S,tienda
Jeep,Commander,2023.0,1.3 T270 4X2 AT6,Plateado,Nafta,Automática,1.3 T270 175 CV,0,48900.0,U$S,tienda
Jeep,Commander,2023.0,1.3 Turbo nafta,Negro,Nafta,Automática secuencial,1.3 turbo,0,49760.67,U$S,concesionaria
Jeep,Commander,2022.0,1.3 LIMITED,Gris,Nafta,Automática,1.3 TURBO,0,63157.89,U$S,tienda
Jeep,Commander,2022.0,1.3 TURBO LIMITED,Blanco,Nafta,Automática,1.3 TURBO,0,52631.58,U$S,tienda
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,59000.0,U$S,concesionaria
Jeep,Commander,2024.0,Limited T270 AT6 4X2,Gris,Nafta,Automática,T270 1.3L GSE - Turbo Nafta,0,59000.0,U$S,concesionaria
Jeep,Commander,2022.0,1.3 Turbo,Gris,Nafta,Automática,1.3 TURBO,0,64114.83,U$S,tienda
Jeep,Commander,2024.0,LIMITED 1.3L AT6 4X2,Gris,Nafta,Automática,T270 1.3L GSE - TURBO NAFTA,0,54900.0,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Overland,Gris,Diésel,Automática,2.0,47000,48500.0,U$S,tienda
Jeep,Commander,2024.0,Limited T270,Gris,Nafta,Automática,1.3,0,49952.15,U$S,tienda
Jeep,Commander,2023.0,Limited 4X2,Gris,Nafta,Automática,1.3T,16500,44976.08,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,21000,48900.0,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,52000,45000.0,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,61244.02,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,55000,45933.01,U$S,concesionaria
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Azul,Diésel,Automática,2.0,0,66019.14,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,58000,45933.01,U$S,tienda
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Overland,Gris,Diésel,Automática,2.0,17700,51196.17,U$S,concesionaria
Jeep,Commander,2024.0,2.0 Td380 At9 4x4 7pas Overland,Blanco,Diésel,Automática,2.0,500,80000.0,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,,Diésel,Automática,2.0,23000,74000.0,U$S,concesionaria
Jeep,Commander,2023.0,2.0 Td380 At9 4x4 7pas Limited,Gris,Diésel,Automática,2.0,0,57320.57,U$S,concesionaria
Jeep,Commander,2022.0,2.0 Td380 At9 4x4 7pas Limited,,Diésel,Automática,2.0,30000,43500.0,U$S,particular
Jeep,Commander,2023.0,LIMITED GSE 1.3T AT6 4X2,Negro,Nafta,Automática,1.3T,11000,43000.0,U$S,concesionaria
Jeep,Commander,2022.0,2.0 TD 4X4 LIMITED AT9,blanca,Diésel,Automática,TURBO DIESEL INYECCION,15469,49186.6,U$S,concesionaria
