Marca,Modelo,Año,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Tipo de vendedor,Edad,Km promedio por año,Cilindros,Turbo
Jeep,Patriot,2012.0,blanco,Nafta,Manual,2.0,105000,12900.0,concesionaria,12.0,8750.0,1,0
Jeep,Patriot,2012.0,plata,Nafta,Manual,2.4,188000,12526.32,concesionaria,12.0,15666.0,1,0
Jeep,Patriot,2013.0,azul,Nafta,Manual,2.4,136000,13800.0,concesionaria,11.0,12363.0,1,0
Jeep,Patriot,2014.0,negro,Nafta,Manual,2.4,92000,14631.58,concesionaria,10.0,9200.0,1,0
Jeep,Patriot,2012.0,gris,Nafta,Manual,2.0,195000,10526.32,concesionaria,12.0,16250.0,1,0
Jeep,Patriot,2013.0,negro,Nafta,Automática,2.4,180000,13500.0,concesionaria,11.0,16363.0,1,0
Jeep,Patriot,2012.0,gris,Nafta,Manual,2.0,178000,11578.95,concesionaria,12.0,14833.0,1,0
Jeep,Patriot,2011.0,negro,Nafta,Manual,2.4,210000,10900.0,particular,13.0,16153.0,1,0
Jeep,Patriot,2013.0,rojo,Nafta,Automática,2.4,175000,15000.0,particular,11.0,15909.0,1,0
Jeep,Patriot,2012.0,blanco,Nafta,Manual,2.0,114000,11578.95,particular,12.0,9500.0,1,0
Jeep,Patriot,2012.0,blanco,Nafta,Automática,2.4,130000,11000.0,particular,12.0,10833.0,1,0
Jeep,Patriot,2012.0,plata,Nafta,Automática,2.4,85400,14600.0,particular,12.0,7116.0,1,0
Jeep,Patriot,2014.0,rojo,Nafta,Manual,2.0,90000,15263.16,particular,10.0,9000.0,1,0
Jeep,Patriot,2012.0,blanco,Nafta,Automática,2.4,76350,16315.79,particular,12.0,6362.0,1,0
Jeep,Patriot,2013.0,azul,Nafta,Automática,2.4,91000,14736.84,particular,11.0,8272.0,1,0
Jeep,Patriot,2012.0,rojo,Nafta,Automática,2.4,140000,13000.0,particular,12.0,11666.0,1,0
Jeep,Patriot,2012.0,blanco,Nafta,Manual,2.0,107000,15000.0,particular,12.0,8916.0,1,0
Jeep,Patriot,2013.0,plata,Nafta,Automática,2.4,139000,15900.0,particular,11.0,12636.0,1,0
Jeep,Patriot,2012.0,negro,Nafta,Automática,2.4,187000,11500.0,particular,12.0,15583.0,1,0
Jeep,Patriot,2012.0,plata,Nafta,Manual,2.4,99000,15500.0,particular,12.0,8250.0,1,0
Jeep,Patriot,2013.0,plata,Nafta,Automática,2.4,90000,17900.0,particular,11.0,8181.0,1,0
Jeep,Patriot,2012.0,gris,Nafta,Manual,2.4,118000,13500.0,particular,12.0,9833.0,1,0
Jeep,Patriot,2014.0,azul,Nafta,Automática,2.4,92000,17500.0,particular,10.0,9200.0,1,0
Jeep,Patriot,2012.0,gris,Nafta,Manual,2.4,220000,11473.68,particular,12.0,18333.0,1,0
Jeep,Patriot,2017.0,negro,Nafta,Automática,2.4,75600,18400.0,particular,7.0,10800.0,1,0
Jeep,Patriot,2012.0,blanco,Nafta,Manual,2.0,114500,12500.0,particular,12.0,9541.0,1,0
Jeep,Patriot,2011.0,negro,Nafta,Manual,2.4,200000,11500.0,particular,13.0,15384.0,1,0
Jeep,Patriot,2014.0,blanco,Nafta,Manual,2.4,120000,14736.84,particular,10.0,12000.0,1,0
Jeep,Patriot,2012.0,negro,Nafta,Automática,2.4,130000,11500.0,concesionaria,12.0,10833.0,1,0
Honda,Pilot,2009.0,gris,Nafta,Automática,3.5,230000,18900.0,particular,15.0,15333.0,1,0
Honda,Pilot,2009.0,gris,Nafta,Automática,3.5,224000,19500.0,concesionaria,15.0,14933.0,1,0
Honda,Pilot,2020.0,gris,Nafta,Automática secuencial,3.5,111720,53500.0,concesionaria,4.0,27930.0,1,0
Honda,Pilot,2021.0,gris,Nafta,Automática,3.5,0,65000.0,concesionaria,3.0,0.0,2,0
Honda,Pilot,2010.0,gris,Nafta,Automática,3.5,214000,19000.0,particular,14.0,15285.0,1,0
Honda,Pilot,2020.0,gris,Nafta,Automática,3.5,81000,62000.0,concesionaria,4.0,20250.0,2,0
Honda,Pilot,2010.0,gris,Nafta,Automática,3.5,270000,18000.0,particular,14.0,19285.0,1,0
Honda,Pilot,2011.0,azul,Nafta,Automática,3.5,210000,21000.0,particular,13.0,16153.0,1,0
Honda,Pilot,2010.0,gris,Nafta,Automática,3.5,230000,18500.0,particular,14.0,16428.0,1,0
Honda,Pilot,2011.0,blanco,Nafta,Automática,3.5,210000,23000.0,particular,13.0,16153.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.0,0,10526.32,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,15789.47,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,23157.89,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,0,4736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,0,8023.16,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Manual,1.3,0,11368.42,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,34736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,28764.21,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,28631.58,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,0,3684.21,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,21052.63,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.0,0,8210.53,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,22157.89,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,1000,8947.37,tienda,0.0,1000.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,6684.21,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,8263.16,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,azul,Nafta,Automática,1.3,0,31631.58,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,5578.95,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,35368.42,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.0,0,7368.42,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.0,0,10526.32,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Manual,1.3,0,11684.21,tienda,1.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.0,0,28421.05,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.3,0,21052.63,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,15421.05,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,22631.58,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,21052.63,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,26315.79,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.3,0,25263.16,tienda,1.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,39263.16,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,12947.37,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,23684.21,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,15631.58,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,plata,Nafta,Automática,1.3,0,24736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,plata,Nafta,Automática,1.0,2000,29473.68,tienda,1.0,2000.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,15389.47,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,21052.63,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,6736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,500,15462.11,tienda,0.0,500.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,25263.16,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,8315.79,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,28947.37,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,azul,Nafta,Automática,1.3,0,2631.58,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,15684.21,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,0,21052.63,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Manual,1.3,13300,21052.63,tienda,2.0,6650.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,0,15706.42,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,15789.47,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.0,0,9010.53,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,0,8894.74,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,plata,Nafta,Automática,1.0,0,8526.32,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,8947.37,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Manual,1.3,0,7684.21,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Manual,1.3,0,7368.42,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Manual,1.3,0,7105.26,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Manual,1.3,0,6736.84,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Manual,1.3,0,6315.79,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,8105.26,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,17157.89,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,500,11294.95,tienda,0.0,500.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,500,11295.05,tienda,0.0,500.0,1,0
Fiat,Pulse,2024.0,azul,Nafta,Automática,1.3,500,11294.95,tienda,0.0,500.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,28421.05,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,21052.63,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,947.37,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,16736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,azul,Nafta,Automática,1.0,0,11578.95,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,29052.63,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.3,0,29157.89,tienda,1.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,21578.95,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,27613.37,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,6463.16,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,1000,14000.0,tienda,1.0,1000.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,15368.42,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,19789.47,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Manual,1.3,0,12631.58,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,plata,Nafta,Automática,1.0,2000,29473.68,tienda,1.0,2000.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,1000,15684.21,tienda,1.0,1000.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,0,20947.37,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.3,2000,13684.21,concesionaria,1.0,2000.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.0,0,9052.63,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,plata,Nafta,Automática,1.0,0,7894.74,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.0,0,7515.79,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,negro,Nafta,Automática,1.0,0,32631.58,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,33684.21,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,azul,Nafta,Manual,1.3,0,26576.84,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.0,0,35052.63,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,34736.84,tienda,1.0,0.0,1,0
Fiat,Pulse,2022.0,blanco,Nafta,Automática,1.3,0,23052.63,concesionaria,2.0,0.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.0,48432,27578.95,concesionaria,2.0,24216.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.3,12877,29684.21,tienda,2.0,6438.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,12158.0,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,30452.63,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,28410.53,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Automática,1.3,22500,23684.21,tienda,2.0,11250.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,0,28947.26,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.3,15000,25073.68,tienda,1.0,15000.0,1,0
Fiat,Pulse,2023.0,azul,Nafta,Manual,1.3,0,26842.11,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,9000,27900.0,tienda,1.0,9000.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Manual,1.3,0,1578.95,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.3,0,18947.37,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,0,32421.05,tienda,1.0,0.0,1,0
Fiat,Pulse,2022.0,blanco,Nafta,Manual,1.3,1000,19500.0,concesionaria,2.0,500.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Manual,1.3,13264,21052.63,tienda,2.0,6632.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Manual,1.3,13264,21052.63,tienda,2.0,6632.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.0,27000,25500.0,tienda,2.0,13500.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Manual,1.3,0,26576.84,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,plata,Nafta,Automática,1.0,0,8286.32,tienda,1.0,0.0,1,0
Fiat,Pulse,2022.0,blanco,Nafta,Automática,1.3,0,8284.11,tienda,2.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,28936.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,blanco,Nafta,Automática,1.3,12877,29684.21,tienda,2.0,6438.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,28936.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,28842.11,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.0,0,29231.58,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,30000.0,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,11045.05,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.3,1000,21500.0,concesionaria,1.0,1000.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,32421.05,tienda,1.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,11473.79,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.0,0,32298.32,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,31578.95,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,21578.95,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,verde,Nafta,Automática,1.0,0,17368.42,particular,1.0,1111.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Automática,1.0,0,30000.0,concesionaria,2.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,8947.37,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Manual,1.3,29100,22631.58,tienda,2.0,14550.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,28936.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,30515.79,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.0,0,33768.42,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,1000,13600.0,tienda,0.0,1000.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,500,30452.63,tienda,0.0,500.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,10000,16631.58,tienda,1.0,10000.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,28763.16,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,8315.79,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,8210.53,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.3,24000,24210.53,tienda,2.0,12000.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,31473.68,concesionaria,1.0,1111.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,11000.0,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.0,0,8842.21,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,326.32,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,blanco,Nafta,Automática,1.3,10677,29684.21,tienda,2.0,5338.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,8842.21,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,0,10000.11,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,8315.89,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Manual,1.3,0,23297.4,tienda,1.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,31473.68,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,0,13157.89,particular,1.0,11111.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.3,44000,20947.37,particular,2.0,22000.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.3,24000,24210.53,tienda,2.0,12000.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Automática,1.3,18178,23684.21,tienda,2.0,9089.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,6300.0,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,azul,Nafta,Automática,1.3,18000,13473.68,tienda,1.0,18000.0,1,0
Fiat,Pulse,2023.0,azul,Nafta,Automática,1.0,7000,34726.32,tienda,1.0,7000.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Manual,1.3,5000,9789.47,tienda,1.0,5000.0,1,0
Fiat,Pulse,2023.0,azul,Nafta,Automática,1.0,0,28315.79,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.0,0,1368.42,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,0,28947.26,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2022.0,rojo,Nafta,Automática,1.0,0,2631.58,tienda,2.0,0.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.3,0,26315.79,concesionaria,2.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,0,12158.0,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,35455.11,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.0,10000,27894.74,concesionaria,2.0,5000.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.0,30000,27157.89,concesionaria,2.0,15000.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,10000,15789.47,tienda,0.0,10000.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.0,0,32298.32,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,10286.0,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.0,0,17368.42,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,0,11000.0,particular,1.0,1111.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,29052.63,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.3,0,9578.95,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.3,15000,12421.05,tienda,1.0,15000.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.3,0,19999.89,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.0,0,32105.26,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.0,0,31052.63,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.3,0,18859.03,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Manual,1.3,0,9473.68,tienda,1.0,0.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Automática,1.3,0,26315.79,concesionaria,2.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,31640.63,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Manual,1.3,0,25263.16,tienda,1.0,0.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Manual,1.3,0,20947.37,concesionaria,2.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,21052.63,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Automática,1.3,18178,23684.21,tienda,2.0,9089.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Automática,1.3,18178,23684.21,tienda,2.0,9089.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Automática,1.3,18170,23684.21,tienda,2.0,9085.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.0,0,10421.05,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,36000.0,tienda,0.0,0.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.3,48000,23157.89,particular,2.0,24000.0,1,0
Fiat,Pulse,2022.0,azul,Nafta,Manual,1.3,14500,21000.0,concesionaria,2.0,7250.0,1,0
Fiat,Pulse,2022.0,negro,Nafta,Automática,1.0,20000,23000.0,particular,2.0,10000.0,1,0
Fiat,Pulse,2022.0,gris,Nafta,Automática,1.0,0,29473.68,concesionaria,2.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta/GNC,Automática,1.3,0,5526.32,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática secuencial,1.0,0,29362.11,tienda,0.0,0.0,1,1
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,15789.47,concesionaria,0.0,0.0,1,1
Fiat,Pulse,2024.0,plata,Nafta,Automática,1.0,0,13578.95,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.0,0,15578.95,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática secuencial,1.3,0,36736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Manual,1.3,0,5263.16,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,gris,Nafta,Automática,1.3,0,37884.21,tienda,1.0,0.0,1,0
Fiat,Pulse,2023.0,blanco,Nafta,Automática,1.0,0,32526.32,tienda,1.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática secuencial,1.0,0,32736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática secuencial,1.3,0,36736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Automática secuencial,1.0,0,31368.42,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,plata,Nafta,Automática,1.0,0,29362.11,tienda,0.0,0.0,1,1
Fiat,Pulse,2024.0,gris,Nafta,Automática,1.3,0,23000.0,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,gris,Nafta,Manual,1.3,0,21252.63,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,34736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2023.0,rojo,Nafta,Automática,1.3,0,32210.53,concesionaria,1.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.0,0,34736.84,tienda,0.0,0.0,1,0
Fiat,Pulse,2024.0,rojo,Nafta,Automática,1.3,0,33472.8,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,negro,Nafta,Automática,1.3,0,37105.26,concesionaria,0.0,0.0,1,0
Fiat,Pulse,2024.0,blanco,Nafta,Automática,1.3,0,36000.0,tienda,0.0,0.0,1,0
